Episodes,Success,Mean Reward,Mean Collision,Epsilon,Mean Value,Mean Loss
4492.000000,0.880000,80.503983,0.120000,0.020000,51.757797,58.460846
4493.000000,0.880000,80.552986,0.120000,0.020000,68.321930,78.591637
4494.000000,0.880000,80.549988,0.120000,0.020000,66.115440,79.857552
4495.000000,0.880000,80.592987,0.120000,0.020000,75.063423,62.913708
4496.000000,0.880000,80.621986,0.120000,0.020000,72.688728,57.851742
4497.000000,0.880000,80.563988,0.120000,0.020000,57.240185,70.914749
4498.000000,0.880000,80.617989,0.120000,0.020000,61.669411,70.585442
4499.000000,0.880000,80.658989,0.120000,0.020000,68.086464,96.070427
4500.000000,0.890000,82.677986,0.110000,0.020000,57.562321,73.313126
4501.000000,0.890000,82.667992,0.110000,0.020000,70.171211,77.329025
4502.000000,0.890000,82.639984,0.110000,0.020000,77.884064,73.745430
4503.000000,0.890000,82.597992,0.110000,0.020000,76.823616,77.246658
4504.000000,0.890000,82.602989,0.110000,0.020000,50.441586,73.888580
4505.000000,0.890000,82.566986,0.110000,0.020000,45.622814,66.399734
4506.000000,0.900000,84.572990,0.100000,0.020000,58.929218,77.537491
4507.000000,0.910000,85.852982,0.090000,0.020000,75.751289,72.570137
4508.000000,0.910000,85.860977,0.090000,0.020000,67.524895,71.777527
4509.000000,0.910000,85.676971,0.090000,0.020000,48.752941,99.785553
4510.000000,0.910000,85.766975,0.090000,0.020000,57.690994,73.404877
4511.000000,0.910000,85.720978,0.090000,0.020000,47.420479,90.989708
4512.000000,0.920000,87.779984,0.080000,0.020000,71.705101,100.822578
4513.000000,0.910000,85.799980,0.090000,0.020000,68.001366,90.240250
4514.000000,0.910000,85.818977,0.090000,0.020000,73.302795,95.742622
4515.000000,0.910000,85.747978,0.090000,0.020000,73.835686,95.677727
4516.000000,0.910000,85.803978,0.090000,0.020000,76.136894,97.081871
4517.000000,0.910000,85.732979,0.090000,0.020000,56.888054,68.541634
4518.000000,0.910000,85.709984,0.090000,0.020000,68.741356,64.680656
4519.000000,0.910000,85.701973,0.090000,0.020000,68.687378,62.822796
4520.000000,0.910000,85.753975,0.090000,0.020000,59.876511,86.891846
4521.000000,0.910000,85.761971,0.090000,0.020000,66.596909,82.810547
4522.000000,0.910000,85.755974,0.090000,0.020000,71.655205,78.485474
4523.000000,0.910000,85.730980,0.090000,0.020000,68.594383,78.259361
4524.000000,0.910000,85.693977,0.090000,0.020000,73.600090,83.282051
4525.000000,0.910000,85.644974,0.090000,0.020000,76.491699,81.377968
4526.000000,0.910000,85.647980,0.090000,0.020000,59.509983,71.355972
4527.000000,0.910000,85.618973,0.090000,0.020000,49.393005,68.191826
4528.000000,0.910000,85.591972,0.090000,0.020000,61.849201,81.302963
4529.000000,0.910000,85.634972,0.090000,0.020000,58.266624,98.844643
4530.000000,0.910000,85.671974,0.090000,0.020000,59.309719,95.004677
4531.000000,0.910000,85.705978,0.090000,0.020000,69.854424,89.146561
4532.000000,0.910000,85.631973,0.090000,0.020000,45.438053,60.045307
4533.000000,0.910000,85.677979,0.090000,0.020000,59.046581,77.164688
4534.000000,0.910000,85.689980,0.090000,0.020000,68.023155,85.323967
4535.000000,0.910000,85.745979,0.090000,0.020000,73.436478,69.343948
4536.000000,0.900000,83.688988,0.100000,0.020000,59.369370,68.993103
4537.000000,0.900000,83.782982,0.100000,0.020000,62.820278,78.071587
4538.000000,0.900000,83.745987,0.100000,0.020000,64.832458,86.814857
4539.000000,0.900000,83.712982,0.100000,0.020000,58.581844,62.617805
4540.000000,0.910000,85.822975,0.090000,0.020000,69.758553,68.786499
4541.000000,0.910000,85.809967,0.090000,0.020000,70.969650,69.653717
4542.000000,0.910000,85.717979,0.090000,0.020000,73.359489,82.175812
4543.000000,0.910000,85.711975,0.090000,0.020000,59.515770,69.526802
4544.000000,0.910000,85.698975,0.090000,0.020000,74.551125,76.754044
4545.000000,0.920000,87.792976,0.080000,0.020000,68.994926,70.759529
4546.000000,0.920000,87.857979,0.080000,0.020000,56.305561,59.512520
4547.000000,0.910000,86.648972,0.090000,0.020000,28.533800,74.846558
4548.000000,0.910000,86.652969,0.090000,0.020000,47.978470,89.092789
4549.000000,0.910000,86.654968,0.090000,0.020000,61.525925,81.203323
4550.000000,0.910000,86.630974,0.090000,0.020000,62.864109,73.470581
4551.000000,0.910000,86.620979,0.090000,0.020000,69.849136,99.798859
4552.000000,0.910000,86.574974,0.090000,0.020000,74.107101,102.412071
4553.000000,0.920000,88.602966,0.080000,0.020000,68.209328,105.157997
4554.000000,0.930000,90.658974,0.070000,0.020000,70.093605,77.037880
4555.000000,0.930000,90.671974,0.070000,0.020000,70.993858,75.567154
4556.000000,0.930000,90.730980,0.070000,0.020000,68.994980,80.206383
4557.000000,0.920000,88.628975,0.080000,0.020000,56.400532,74.843788
4558.000000,0.920000,88.534973,0.080000,0.020000,53.472267,69.405151
4559.000000,0.920000,88.571976,0.080000,0.020000,64.176346,63.740162
4560.000000,0.920000,88.638977,0.080000,0.020000,53.448505,65.843124
4561.000000,0.910000,86.620979,0.090000,0.020000,56.181046,66.770706
4562.000000,0.910000,86.603973,0.090000,0.020000,66.962807,60.971947
4563.000000,0.920000,87.724983,0.080000,0.020000,70.620079,73.253746
4564.000000,0.920000,87.701981,0.080000,0.020000,73.017815,76.341515
4565.000000,0.920000,87.696983,0.080000,0.020000,73.564865,77.625908
4566.000000,0.920000,87.707977,0.080000,0.020000,78.413475,97.011993
4567.000000,0.920000,87.668983,0.080000,0.020000,54.580776,55.067074
4568.000000,0.920000,87.670975,0.080000,0.020000,62.535782,73.696167
4569.000000,0.920000,87.710976,0.080000,0.020000,53.029472,88.286079
4570.000000,0.910000,85.634979,0.090000,0.020000,51.580975,65.571785
4571.000000,0.910000,85.604980,0.090000,0.020000,66.525986,59.873322
4572.000000,0.910000,85.782982,0.090000,0.020000,56.863079,57.241470
