Episodes,Success,Mean Reward,Mean Collision,Epsilon,Mean Value,Mean Loss
2742.000000,0.800000,64.827995,0.200000,0.020000,51.118626,142.282944
2743.000000,0.800000,64.786003,0.200000,0.020000,73.592781,148.971634
2744.000000,0.800000,64.779999,0.200000,0.020000,51.490410,130.723801
2745.000000,0.790000,63.669998,0.210000,0.020000,24.533674,119.977623
2746.000000,0.800000,65.639000,0.200000,0.020000,62.395378,131.370331
2747.000000,0.810000,66.838997,0.190000,0.020000,71.600395,139.159821
2748.000000,0.810000,66.806999,0.190000,0.020000,75.503632,138.648392
2749.000000,0.810000,66.829002,0.190000,0.020000,75.001282,130.564117
2750.000000,0.810000,66.837997,0.190000,0.020000,77.189133,128.605530
2751.000000,0.810000,66.742996,0.190000,0.020000,47.899727,150.581436
2752.000000,0.810000,66.836998,0.190000,0.020000,54.851360,113.304520
2753.000000,0.810000,66.835999,0.190000,0.020000,58.588856,110.995369
2754.000000,0.810000,66.931000,0.190000,0.020000,56.592571,124.395706
2755.000000,0.810000,66.912994,0.190000,0.020000,74.065567,107.775230
2756.000000,0.820000,68.940002,0.180000,0.020000,61.855637,108.765846
2757.000000,0.820000,68.937996,0.180000,0.020000,61.173737,118.084961
2758.000000,0.820000,68.941002,0.180000,0.020000,50.982044,120.038147
2759.000000,0.830000,70.977005,0.170000,0.020000,68.794716,109.678360
2760.000000,0.840000,72.165001,0.160000,0.020000,71.028191,112.432602
2761.000000,0.840000,72.151001,0.160000,0.020000,73.530342,114.841270
2762.000000,0.830000,70.146004,0.170000,0.020000,71.188507,120.663483
2763.000000,0.830000,70.143005,0.170000,0.020000,72.171654,130.004303
2764.000000,0.830000,70.115997,0.170000,0.020000,68.454895,126.196274
2765.000000,0.830000,70.105003,0.170000,0.020000,68.705734,122.794212
2766.000000,0.840000,72.094002,0.160000,0.020000,77.992340,122.874527
2767.000000,0.840000,72.125999,0.160000,0.020000,62.966793,125.957047
2768.000000,0.850000,74.155998,0.150000,0.020000,77.600426,119.059395
2769.000000,0.850000,74.140999,0.150000,0.020000,79.649826,120.109612
2770.000000,0.850000,74.138000,0.150000,0.020000,83.891762,107.241692
2771.000000,0.860000,75.283005,0.140000,0.020000,51.743233,116.055626
2772.000000,0.860000,75.339996,0.140000,0.020000,51.993450,109.367928
2773.000000,0.860000,75.375000,0.140000,0.020000,70.136444,108.896507
2774.000000,0.860000,75.384003,0.140000,0.020000,77.996826,124.159195
2775.000000,0.860000,75.347000,0.140000,0.020000,50.216476,141.580612
2776.000000,0.860000,75.306000,0.140000,0.020000,61.971561,140.616684
2777.000000,0.870000,77.309998,0.130000,0.020000,64.788216,126.635582
2778.000000,0.860000,75.303001,0.140000,0.020000,48.023884,128.656403
2779.000000,0.860000,75.274002,0.140000,0.020000,55.462521,141.939774
2780.000000,0.860000,75.275002,0.140000,0.020000,52.034641,131.107574
2781.000000,0.870000,77.326004,0.130000,0.020000,71.529396,146.849060
2782.000000,0.870000,77.318001,0.130000,0.020000,74.285530,155.046646
2783.000000,0.880000,79.345001,0.120000,0.020000,66.402924,126.404099
2784.000000,0.880000,79.346008,0.120000,0.020000,66.254662,126.311417
2785.000000,0.880000,79.339005,0.120000,0.020000,67.711296,131.068146
2786.000000,0.880000,79.318001,0.120000,0.020000,74.399063,122.880264
2787.000000,0.880000,79.334007,0.120000,0.020000,76.111382,120.419128
2788.000000,0.880000,79.297005,0.120000,0.020000,77.552948,137.537811
2789.000000,0.880000,79.301003,0.120000,0.020000,59.977821,141.557373
2790.000000,0.870000,78.227005,0.130000,0.020000,42.388863,123.274506
2791.000000,0.870000,78.204002,0.130000,0.020000,62.490387,136.956680
2792.000000,0.870000,78.235008,0.130000,0.020000,74.090378,129.953476
2793.000000,0.860000,77.062004,0.140000,0.020000,46.077156,113.821152
2794.000000,0.860000,77.045013,0.140000,0.020000,63.749588,136.480865
2795.000000,0.860000,77.013008,0.140000,0.020000,68.413620,142.971176
2796.000000,0.860000,76.993011,0.140000,0.020000,70.191788,145.588776
2797.000000,0.860000,77.033005,0.140000,0.020000,71.144852,152.938278
2798.000000,0.860000,77.064011,0.140000,0.020000,71.737297,129.111786
2799.000000,0.860000,77.080009,0.140000,0.020000,75.943108,115.962029
2800.000000,0.860000,77.061012,0.140000,0.020000,79.829712,108.800560
2801.000000,0.860000,77.099007,0.140000,0.020000,62.903423,115.295113
2802.000000,0.860000,77.153008,0.140000,0.020000,65.116791,109.699791
2803.000000,0.860000,77.237015,0.140000,0.020000,64.180534,148.003265
2804.000000,0.860000,77.234009,0.140000,0.020000,74.004288,140.471481
2805.000000,0.860000,77.241013,0.140000,0.020000,77.711266,145.735458
2806.000000,0.860000,77.246010,0.140000,0.020000,54.444458,130.537781
2807.000000,0.860000,77.212013,0.140000,0.020000,69.988335,115.076569
2808.000000,0.870000,79.266006,0.130000,0.020000,70.032417,131.479050
2809.000000,0.870000,79.324005,0.130000,0.020000,55.068569,131.392273
