Episodes,Success,Mean Reward,Mean Collision,Mean Sharp Corner,Epsilon,Mean Value,Mean Loss
1628.000000,0.670000,44.443005,0.220000,0.710000,0.020000,31.646376,107.861740
1629.000000,0.670000,44.403004,0.220000,0.710000,0.020000,40.527695,112.471504
1630.000000,0.670000,44.466007,0.220000,0.700000,0.020000,39.943306,143.139893
1631.000000,0.680000,46.594006,0.210000,0.660000,0.020000,47.940025,148.419571
1632.000000,0.680000,46.587006,0.210000,0.660000,0.020000,39.879940,147.048187
1633.000000,0.670000,44.555004,0.220000,0.630000,0.020000,6.967674,134.743164
1634.000000,0.680000,46.539005,0.210000,0.630000,0.020000,30.009815,139.418915
1635.000000,0.680000,46.522007,0.210000,0.620000,0.020000,33.434910,136.176239
1636.000000,0.680000,46.516006,0.210000,0.610000,0.020000,40.329811,143.923996
1637.000000,0.680000,46.523006,0.210000,0.620000,0.020000,47.783665,103.630219
1638.000000,0.670000,44.500999,0.220000,0.630000,0.020000,30.357237,125.070007
1639.000000,0.670000,44.543003,0.220000,0.630000,0.020000,32.704376,132.580460
1640.000000,0.680000,46.555004,0.210000,0.630000,0.020000,38.132938,129.336899
1641.000000,0.680000,46.549004,0.210000,0.630000,0.020000,52.015118,144.290924
1642.000000,0.690000,47.706005,0.210000,0.590000,0.020000,48.146137,154.024979
1643.000000,0.680000,45.669003,0.220000,0.590000,0.020000,4.763839,140.693924
1644.000000,0.690000,47.673008,0.210000,0.590000,0.020000,15.606283,149.286087
1645.000000,0.690000,47.669003,0.210000,0.590000,0.020000,44.764805,153.811890
1646.000000,0.690000,47.720005,0.210000,0.590000,0.020000,30.961531,136.622040
1647.000000,0.690000,47.734009,0.210000,0.590000,0.020000,44.102123,135.951141
1648.000000,0.690000,48.546005,0.200000,0.630000,0.020000,8.508861,139.187744
1649.000000,0.690000,48.565006,0.200000,0.630000,0.020000,27.720741,164.734100
1650.000000,0.700000,49.764004,0.200000,0.610000,0.020000,37.872368,138.238586
1651.000000,0.700000,49.785004,0.200000,0.610000,0.020000,31.755703,135.450455
1652.000000,0.700000,49.716000,0.200000,0.630000,0.020000,22.922825,159.034805
1653.000000,0.700000,49.731003,0.200000,0.630000,0.020000,29.156776,188.580276
1654.000000,0.700000,50.600006,0.190000,0.650000,0.020000,11.179935,136.730759
1655.000000,0.700000,50.563999,0.190000,0.650000,0.020000,12.552848,134.736282
1656.000000,0.710000,51.720005,0.190000,0.620000,0.020000,30.252775,204.445648
1657.000000,0.710000,51.727005,0.190000,0.620000,0.020000,42.560238,137.852737
1658.000000,0.720000,53.673004,0.180000,0.630000,0.020000,22.605801,172.367432
1659.000000,0.710000,51.621006,0.190000,0.640000,0.020000,15.276747,117.024590
1660.000000,0.700000,50.387001,0.190000,0.670000,0.020000,6.360998,134.155792
1661.000000,0.700000,50.356003,0.190000,0.680000,0.020000,32.260010,160.882187
1662.000000,0.690000,48.274002,0.200000,0.680000,0.020000,33.584976,173.902298
1663.000000,0.700000,50.401001,0.190000,0.670000,0.020000,34.477440,147.464615
1664.000000,0.700000,50.407001,0.190000,0.670000,0.020000,45.112606,172.252625
1665.000000,0.700000,50.341000,0.190000,0.680000,0.020000,35.170895,135.333832
1666.000000,0.710000,52.445004,0.180000,0.680000,0.020000,40.068928,167.036652
1667.000000,0.700000,50.461002,0.190000,0.650000,0.020000,43.903923,157.315247
1668.000000,0.700000,50.375000,0.190000,0.650000,0.020000,39.063225,129.837753
1669.000000,0.690000,49.211002,0.190000,0.700000,0.020000,10.079660,144.315842
1670.000000,0.690000,49.205002,0.190000,0.700000,0.020000,33.616673,135.819290
1671.000000,0.690000,49.232998,0.190000,0.700000,0.020000,58.420883,143.774460
1672.000000,0.700000,51.263004,0.180000,0.700000,0.020000,37.265354,140.335220
1673.000000,0.700000,51.262001,0.180000,0.710000,0.020000,47.099712,114.497086
1674.000000,0.690000,49.243999,0.190000,0.720000,0.020000,47.012970,136.285995
1675.000000,0.700000,51.258003,0.180000,0.720000,0.020000,46.199459,126.944496
1676.000000,0.690000,49.243999,0.190000,0.720000,0.020000,28.354847,139.975449
1677.000000,0.700000,51.225006,0.180000,0.720000,0.020000,45.907776,142.702286
1678.000000,0.690000,49.214001,0.190000,0.710000,0.020000,50.723606,144.305283
1679.000000,0.690000,49.200001,0.190000,0.710000,0.020000,22.955797,155.167465
1680.000000,0.700000,50.368004,0.190000,0.700000,0.020000,24.022684,154.543671
1681.000000,0.700000,50.292007,0.190000,0.730000,0.020000,24.424677,151.849670
1682.000000,0.700000,50.289005,0.190000,0.730000,0.020000,25.652136,157.886185
1683.000000,0.700000,50.269005,0.190000,0.740000,0.020000,38.844379,113.835419
1684.000000,0.710000,52.289005,0.180000,0.730000,0.020000,50.775810,163.966827
1685.000000,0.710000,52.361008,0.180000,0.710000,0.020000,50.810261,151.160065
1686.000000,0.710000,52.364010,0.180000,0.710000,0.020000,57.207443,134.761475
1687.000000,0.710000,52.319008,0.180000,0.700000,0.020000,64.989006,139.455292
1688.000000,0.710000,52.313007,0.180000,0.700000,0.020000,47.268917,137.610703
1689.000000,0.700000,50.294010,0.190000,0.690000,0.020000,41.361217,135.130753
1690.000000,0.710000,51.410004,0.190000,0.690000,0.020000,46.818230,142.242310
1691.000000,0.700000,49.405006,0.200000,0.690000,0.020000,37.765064,145.101776
1692.000000,0.700000,49.325005,0.200000,0.670000,0.020000,34.971714,137.485199
1693.000000,0.710000,50.480003,0.200000,0.610000,0.020000,41.124298,151.779083
1694.000000,0.710000,50.470005,0.200000,0.600000,0.020000,49.758904,139.698730
1695.000000,0.710000,50.375999,0.200000,0.600000,0.020000,30.412622,171.658340
1696.000000,0.710000,50.478004,0.200000,0.580000,0.020000,41.685734,164.149994
1697.000000,0.710000,50.456001,0.200000,0.580000,0.020000,48.625183,158.447372
1698.000000,0.710000,50.471001,0.200000,0.580000,0.020000,33.573582,155.743515
1699.000000,0.720000,51.657001,0.200000,0.550000,0.020000,35.521610,158.597580
1700.000000,0.730000,53.670006,0.190000,0.560000,0.020000,43.968609,168.045212
1701.000000,0.740000,55.809006,0.180000,0.550000,0.020000,31.110050,147.591690
1702.000000,0.740000,55.794003,0.180000,0.560000,0.020000,36.685841,130.434860
1703.000000,0.730000,53.721004,0.190000,0.550000,0.020000,30.381498,140.255417
1704.000000,0.720000,52.499004,0.190000,0.580000,0.020000,7.511382,148.680084
1705.000000,0.720000,51.532001,0.200000,0.580000,0.020000,18.998716,123.366638
1706.000000,0.710000,49.503998,0.210000,0.570000,0.020000,24.110626,129.384033
1707.000000,0.700000,47.346996,0.220000,0.620000,0.020000,7.089050,167.895432
1708.000000,0.700000,47.336998,0.220000,0.620000,0.020000,21.959478,135.056763
1709.000000,0.700000,46.400997,0.230000,0.610000,0.020000,24.621889,157.983215
1710.000000,0.710000,47.544994,0.230000,0.570000,0.020000,40.942120,173.240295
1711.000000,0.700000,45.522999,0.240000,0.580000,0.020000,28.589533,166.618317
1712.000000,0.700000,45.501999,0.240000,0.570000,0.020000,40.386105,156.935226
1713.000000,0.710000,46.585995,0.240000,0.570000,0.020000,31.288733,129.860214
1714.000000,0.720000,48.628994,0.230000,0.570000,0.020000,44.995827,138.930145
1715.000000,0.730000,50.731003,0.220000,0.570000,0.020000,30.032597,149.024750
1716.000000,0.720000,48.657997,0.230000,0.580000,0.020000,10.527585,154.619568
1717.000000,0.720000,48.650997,0.230000,0.580000,0.020000,35.418598,175.575653
1718.000000,0.710000,46.497997,0.240000,0.610000,0.020000,13.227135,149.832352
1719.000000,0.710000,46.487999,0.240000,0.610000,0.020000,30.565924,140.257675
1720.000000,0.710000,46.572998,0.240000,0.590000,0.020000,42.548656,154.253784
1721.000000,0.710000,46.626999,0.240000,0.590000,0.020000,33.333801,137.442062
1722.000000,0.710000,46.570995,0.240000,0.590000,0.020000,42.662056,175.760635
1723.000000,0.710000,46.482998,0.240000,0.610000,0.020000,21.036125,193.071884
1724.000000,0.720000,48.556995,0.230000,0.600000,0.020000,36.512074,186.482742
1725.000000,0.720000,48.554996,0.230000,0.600000,0.020000,40.595638,163.513260
1726.000000,0.730000,50.551003,0.220000,0.600000,0.020000,55.031418,142.884094
1727.000000,0.730000,50.543003,0.220000,0.600000,0.020000,59.639732,153.780869
1728.000000,0.730000,50.563999,0.220000,0.600000,0.020000,36.135323,187.905182
1729.000000,0.730000,50.573997,0.220000,0.600000,0.020000,43.689358,165.025787
1730.000000,0.730000,50.538998,0.220000,0.610000,0.020000,49.420860,179.954361
1731.000000,0.730000,50.521000,0.220000,0.620000,0.020000,46.235661,159.667313
1732.000000,0.730000,50.538002,0.220000,0.620000,0.020000,50.881042,151.522675
1733.000000,0.740000,52.585007,0.210000,0.630000,0.020000,33.117065,135.707428
1734.000000,0.740000,52.606003,0.210000,0.630000,0.020000,45.256001,119.715782
1735.000000,0.740000,52.641003,0.210000,0.630000,0.020000,58.070778,136.203598
1736.000000,0.750000,54.576004,0.200000,0.640000,0.020000,29.617811,154.989380
1737.000000,0.750000,54.588001,0.200000,0.630000,0.020000,39.507149,199.412704
1738.000000,0.760000,56.640995,0.190000,0.620000,0.020000,48.452511,132.015808
1739.000000,0.760000,56.615997,0.190000,0.620000,0.020000,33.859432,167.891998
1740.000000,0.760000,56.617001,0.190000,0.630000,0.020000,50.884853,180.336960
1741.000000,0.760000,56.637001,0.190000,0.630000,0.020000,45.936333,146.879227
1742.000000,0.750000,54.581005,0.200000,0.660000,0.020000,16.241228,178.614456
1743.000000,0.760000,56.625996,0.190000,0.650000,0.020000,28.327679,177.661423
1744.000000,0.760000,56.637997,0.190000,0.660000,0.020000,42.432735,115.873314
1745.000000,0.760000,56.627998,0.190000,0.670000,0.020000,56.727093,115.966263
1746.000000,0.760000,56.567001,0.190000,0.670000,0.020000,60.889290,127.387306
1747.000000,0.760000,56.575001,0.190000,0.670000,0.020000,42.563328,147.041916
1748.000000,0.770000,57.795998,0.190000,0.630000,0.020000,53.856575,185.384201
1749.000000,0.760000,56.625000,0.190000,0.710000,0.020000,16.241129,135.208084
1750.000000,0.760000,56.622997,0.190000,0.700000,0.020000,26.141975,154.083435
1751.000000,0.750000,54.511002,0.200000,0.700000,0.020000,13.028988,157.520660
1752.000000,0.750000,54.555004,0.200000,0.680000,0.020000,4.459367,138.558670
1753.000000,0.750000,54.530006,0.200000,0.680000,0.020000,21.036018,136.059128
1754.000000,0.760000,55.627003,0.200000,0.670000,0.020000,34.254539,108.566872
1755.000000,0.760000,55.646008,0.200000,0.670000,0.020000,45.766602,113.178452
1756.000000,0.760000,55.654003,0.200000,0.670000,0.020000,57.393044,125.584885
1757.000000,0.760000,55.712002,0.200000,0.680000,0.020000,30.623796,119.711403
1758.000000,0.760000,55.752998,0.200000,0.680000,0.020000,41.538254,135.453033
1759.000000,0.760000,56.595001,0.190000,0.700000,0.020000,7.689147,152.174377
1760.000000,0.770000,57.801998,0.190000,0.670000,0.020000,27.091398,126.938347
1761.000000,0.760000,55.686005,0.200000,0.690000,0.020000,25.015404,134.130432
1762.000000,0.770000,57.715000,0.190000,0.690000,0.020000,37.486877,135.772278
1763.000000,0.760000,55.715000,0.200000,0.700000,0.020000,39.478783,143.936462
1764.000000,0.760000,55.728004,0.200000,0.700000,0.020000,37.358414,160.005280
1765.000000,0.760000,55.837002,0.200000,0.680000,0.020000,48.379040,162.132172
1766.000000,0.760000,55.778004,0.200000,0.690000,0.020000,50.963306,136.497559
1767.000000,0.760000,55.744999,0.200000,0.690000,0.020000,8.329703,114.566452
1768.000000,0.760000,55.865002,0.200000,0.690000,0.020000,38.103115,113.730110
1769.000000,0.770000,57.029999,0.200000,0.640000,0.020000,47.008224,130.234375
1770.000000,0.770000,57.052998,0.200000,0.630000,0.020000,44.672665,173.474930
1771.000000,0.760000,54.994999,0.210000,0.630000,0.020000,8.540958,147.809586
1772.000000,0.760000,54.942001,0.210000,0.630000,0.020000,11.068182,155.317062
1773.000000,0.760000,54.961002,0.210000,0.620000,0.020000,35.783741,146.551498
1774.000000,0.770000,56.968994,0.200000,0.620000,0.020000,43.989502,135.038223
1775.000000,0.760000,54.950996,0.210000,0.620000,0.020000,17.730438,148.171204
1776.000000,0.770000,56.959999,0.200000,0.620000,0.020000,37.194695,137.669510
1777.000000,0.770000,56.997997,0.200000,0.620000,0.020000,46.111092,142.846420
1778.000000,0.780000,58.988995,0.190000,0.620000,0.020000,47.873363,145.370499
1779.000000,0.780000,59.050995,0.190000,0.620000,0.020000,33.982555,149.905396
1780.000000,0.770000,57.034996,0.200000,0.600000,0.020000,12.094252,119.001892
1781.000000,0.770000,57.081997,0.200000,0.570000,0.020000,24.375948,134.872040
1782.000000,0.770000,57.109997,0.200000,0.570000,0.020000,44.180275,148.573135
1783.000000,0.760000,55.087994,0.210000,0.570000,0.020000,17.554514,142.727753
1784.000000,0.760000,55.072994,0.210000,0.570000,0.020000,31.065805,134.330872
1785.000000,0.760000,55.030991,0.210000,0.570000,0.020000,34.350212,142.730484
1786.000000,0.750000,52.962990,0.220000,0.570000,0.020000,14.204531,114.465408
1787.000000,0.740000,51.791992,0.220000,0.600000,0.020000,11.122802,147.645035
1788.000000,0.730000,49.738995,0.230000,0.610000,0.020000,12.090277,159.828140
1789.000000,0.740000,51.740997,0.220000,0.610000,0.020000,28.518047,160.036362
1790.000000,0.740000,51.752998,0.220000,0.600000,0.020000,35.478127,163.123367
1791.000000,0.750000,53.766998,0.210000,0.610000,0.020000,48.210171,135.983276
1792.000000,0.750000,53.840996,0.210000,0.610000,0.020000,34.102203,143.210861
1793.000000,0.750000,53.839996,0.210000,0.600000,0.020000,39.160606,142.121643
1794.000000,0.750000,53.825996,0.210000,0.600000,0.020000,41.628922,121.933945
1795.000000,0.750000,53.977997,0.210000,0.600000,0.020000,49.607727,108.104866
1796.000000,0.740000,52.822998,0.210000,0.650000,0.020000,8.054379,135.728195
1797.000000,0.750000,54.826000,0.200000,0.650000,0.020000,28.774441,172.929703
1798.000000,0.740000,53.683002,0.200000,0.690000,0.020000,4.908661,103.655342
1799.000000,0.740000,53.652000,0.200000,0.690000,0.020000,30.678211,138.280609
1800.000000,0.730000,52.602001,0.200000,0.720000,0.020000,12.316830,143.217865
1801.000000,0.720000,51.453003,0.200000,0.790000,0.020000,10.383876,194.174133
1802.000000,0.720000,51.462006,0.200000,0.790000,0.020000,26.085539,170.238663
1803.000000,0.720000,51.397007,0.200000,0.810000,0.020000,11.977805,148.164108
1804.000000,0.730000,52.569004,0.200000,0.790000,0.020000,30.318068,162.429550
1805.000000,0.730000,53.449005,0.190000,0.780000,0.020000,6.759498,123.516617
1806.000000,0.730000,53.320004,0.190000,0.820000,0.020000,7.734619,128.010391
1807.000000,0.740000,55.465004,0.180000,0.780000,0.020000,20.190184,128.800446
1808.000000,0.740000,55.473003,0.180000,0.780000,0.020000,34.501766,122.615082
1809.000000,0.740000,55.553001,0.180000,0.780000,0.020000,38.676327,119.187363
1810.000000,0.740000,55.512001,0.180000,0.810000,0.020000,30.233896,115.554924
1811.000000,0.750000,57.527008,0.170000,0.800000,0.020000,40.812881,126.246445
1812.000000,0.750000,57.531006,0.170000,0.800000,0.020000,56.114590,136.046829
1813.000000,0.750000,57.548008,0.170000,0.780000,0.020000,47.634197,132.996399
1814.000000,0.750000,57.585007,0.170000,0.780000,0.020000,44.369267,146.721222
1815.000000,0.750000,57.562008,0.170000,0.790000,0.020000,31.669071,128.754425
1816.000000,0.750000,58.391006,0.160000,0.800000,0.020000,9.556071,132.438309
1817.000000,0.740000,56.279003,0.170000,0.820000,0.020000,14.928252,133.547684
1818.000000,0.740000,56.335007,0.170000,0.800000,0.020000,4.324267,132.189011
1819.000000,0.740000,56.336006,0.170000,0.800000,0.020000,15.378003,135.503342
1820.000000,0.740000,56.309006,0.170000,0.800000,0.020000,22.788588,131.373764
1821.000000,0.730000,54.288002,0.180000,0.800000,0.020000,29.457539,114.460518
1822.000000,0.730000,54.290005,0.180000,0.810000,0.020000,31.951916,122.689438
1823.000000,0.720000,52.374004,0.190000,0.790000,0.020000,9.164508,161.969055
1824.000000,0.710000,50.316002,0.200000,0.790000,0.020000,8.389792,152.888641
1825.000000,0.710000,50.308002,0.200000,0.800000,0.020000,19.824568,153.073669
1826.000000,0.710000,50.279003,0.200000,0.800000,0.020000,29.063709,140.297867
1827.000000,0.700000,48.264004,0.210000,0.800000,0.020000,10.766150,127.764023
1828.000000,0.700000,48.195000,0.210000,0.800000,0.020000,14.300377,126.647392
1829.000000,0.700000,48.204002,0.210000,0.800000,0.020000,31.516981,137.352020
1830.000000,0.690000,46.184006,0.220000,0.790000,0.020000,28.513960,128.255692
1831.000000,0.690000,46.150005,0.220000,0.790000,0.020000,22.616570,149.731705
1832.000000,0.690000,46.186001,0.220000,0.790000,0.020000,39.017273,181.124237
1833.000000,0.690000,46.231003,0.220000,0.780000,0.020000,53.431374,140.893372
1834.000000,0.690000,46.241001,0.220000,0.790000,0.020000,42.487514,123.685425
1835.000000,0.680000,44.206005,0.230000,0.800000,0.020000,9.379040,118.978477
1836.000000,0.680000,44.199005,0.230000,0.790000,0.020000,19.996971,116.936668
1837.000000,0.680000,44.173004,0.230000,0.790000,0.020000,25.638836,135.276627
1838.000000,0.680000,44.155006,0.230000,0.790000,0.020000,44.510620,148.645508
1839.000000,0.680000,44.150005,0.230000,0.800000,0.020000,50.808765,133.393005
1840.000000,0.680000,44.173008,0.230000,0.790000,0.020000,48.683662,134.620163
1841.000000,0.670000,42.146000,0.240000,0.790000,0.020000,34.017906,110.403572
1842.000000,0.680000,44.226006,0.230000,0.760000,0.020000,37.276699,105.309547
1843.000000,0.680000,44.160004,0.230000,0.790000,0.020000,22.840357,143.608719
1844.000000,0.680000,44.119003,0.230000,0.780000,0.020000,34.192314,148.642746
1845.000000,0.680000,44.158009,0.230000,0.770000,0.020000,25.235125,119.121269
1846.000000,0.680000,44.180004,0.230000,0.780000,0.020000,41.610249,122.949059
1847.000000,0.680000,44.141006,0.230000,0.810000,0.020000,23.141151,151.843140
1848.000000,0.680000,44.105003,0.230000,0.810000,0.020000,29.511316,150.346069
1849.000000,0.680000,44.105003,0.230000,0.790000,0.020000,7.985391,132.368881
1850.000000,0.680000,44.036007,0.230000,0.800000,0.020000,24.933764,119.228043
1851.000000,0.690000,46.135006,0.220000,0.800000,0.020000,34.905582,127.438705
1852.000000,0.700000,48.208008,0.210000,0.800000,0.020000,24.604538,136.954346
1853.000000,0.700000,48.197002,0.210000,0.800000,0.020000,28.047979,156.716309
1854.000000,0.700000,48.266006,0.210000,0.790000,0.020000,52.226585,166.859665
1855.000000,0.700000,48.259998,0.210000,0.800000,0.020000,48.926231,157.796600
1856.000000,0.700000,48.297001,0.210000,0.800000,0.020000,27.367514,133.618027
1857.000000,0.700000,48.222000,0.210000,0.790000,0.020000,25.709606,103.154381
1858.000000,0.690000,46.169998,0.220000,0.780000,0.020000,24.217772,89.825188
1859.000000,0.700000,47.386002,0.220000,0.750000,0.020000,24.006899,141.054138
1860.000000,0.700000,47.380001,0.220000,0.750000,0.020000,37.730743,125.072456
1861.000000,0.700000,47.427002,0.220000,0.720000,0.020000,20.631430,118.440872
1862.000000,0.690000,45.398003,0.230000,0.720000,0.020000,9.123592,112.293083
1863.000000,0.700000,47.389999,0.220000,0.710000,0.020000,26.233780,157.969681
1864.000000,0.700000,47.403000,0.220000,0.710000,0.020000,38.272335,138.341797
1865.000000,0.700000,47.409000,0.220000,0.710000,0.020000,44.869282,133.446930
1866.000000,0.700000,47.406998,0.220000,0.700000,0.020000,45.566780,128.815063
1867.000000,0.710000,49.459000,0.210000,0.710000,0.020000,24.310764,142.911148
1868.000000,0.710000,49.462997,0.210000,0.710000,0.020000,30.872532,143.641861
1869.000000,0.710000,49.406998,0.210000,0.710000,0.020000,21.868830,134.327591
1870.000000,0.710000,49.395000,0.210000,0.710000,0.020000,32.597435,123.768501
1871.000000,0.710000,49.413002,0.210000,0.710000,0.020000,32.550026,129.107666
1872.000000,0.710000,49.356998,0.210000,0.720000,0.020000,25.926683,138.871765
1873.000000,0.710000,49.366001,0.210000,0.720000,0.020000,28.659552,108.385895
1874.000000,0.710000,49.383003,0.210000,0.710000,0.020000,38.536701,140.589371
1875.000000,0.720000,51.438004,0.200000,0.710000,0.020000,28.521456,133.355713
1876.000000,0.710000,49.361000,0.210000,0.720000,0.020000,7.855738,133.031860
1877.000000,0.710000,49.383003,0.210000,0.720000,0.020000,23.888075,122.515518
1878.000000,0.710000,49.377003,0.210000,0.720000,0.020000,25.410341,107.102570
1879.000000,0.710000,49.277000,0.210000,0.720000,0.020000,38.516594,109.673782
1880.000000,0.720000,51.345005,0.200000,0.720000,0.020000,38.612370,112.068916
1881.000000,0.720000,51.343002,0.200000,0.720000,0.020000,40.209476,151.068436
1882.000000,0.710000,49.311001,0.210000,0.720000,0.020000,39.936089,150.817841
1883.000000,0.720000,51.356003,0.200000,0.720000,0.020000,37.430164,154.193512
1884.000000,0.720000,51.372997,0.200000,0.720000,0.020000,39.302738,107.636307
1885.000000,0.720000,51.397999,0.200000,0.730000,0.020000,29.080395,160.962143
1886.000000,0.730000,53.468998,0.190000,0.730000,0.020000,43.223289,135.949921
1887.000000,0.740000,54.626999,0.190000,0.700000,0.020000,34.841087,110.983749
1888.000000,0.750000,56.676998,0.180000,0.690000,0.020000,47.665794,128.199951
1889.000000,0.750000,56.684994,0.180000,0.690000,0.020000,54.584064,141.824509
1890.000000,0.750000,56.711998,0.180000,0.690000,0.020000,55.877048,126.820755
1891.000000,0.740000,55.630001,0.180000,0.730000,0.020000,11.054657,133.879501
1892.000000,0.740000,55.606998,0.180000,0.730000,0.020000,28.245314,137.394882
1893.000000,0.740000,55.577999,0.180000,0.730000,0.020000,39.430752,119.170174
1894.000000,0.740000,55.604000,0.180000,0.740000,0.020000,40.452259,106.188515
1895.000000,0.740000,55.549000,0.180000,0.740000,0.020000,42.822067,115.772453
1896.000000,0.750000,56.694000,0.180000,0.700000,0.020000,49.551178,109.195404
1897.000000,0.750000,56.711998,0.180000,0.710000,0.020000,45.843964,131.881210
1898.000000,0.760000,57.873993,0.180000,0.670000,0.020000,39.737770,165.627151
1899.000000,0.760000,57.921997,0.180000,0.680000,0.020000,37.160587,146.394211
1900.000000,0.760000,56.961998,0.190000,0.650000,0.020000,15.027674,101.802963
1901.000000,0.770000,58.128998,0.190000,0.580000,0.020000,31.436224,135.491135
1902.000000,0.770000,58.115997,0.190000,0.570000,0.020000,30.605045,161.393509
1903.000000,0.780000,60.185001,0.180000,0.550000,0.020000,45.740341,146.573471
1904.000000,0.780000,60.207001,0.180000,0.540000,0.020000,27.205133,144.049789
1905.000000,0.790000,61.415001,0.180000,0.530000,0.020000,26.030046,127.659073
1906.000000,0.800000,63.583996,0.170000,0.500000,0.020000,46.134216,130.778641
1907.000000,0.800000,63.607994,0.170000,0.490000,0.020000,45.092815,152.936096
1908.000000,0.800000,63.624996,0.170000,0.490000,0.020000,36.397514,123.192184
1909.000000,0.810000,65.626991,0.160000,0.490000,0.020000,19.844694,138.680878
1910.000000,0.810000,65.674988,0.160000,0.460000,0.020000,38.495090,132.407211
1911.000000,0.810000,65.671989,0.160000,0.460000,0.020000,25.970915,131.255386
1912.000000,0.810000,65.650993,0.160000,0.460000,0.020000,37.362347,133.505951
1913.000000,0.800000,63.628994,0.170000,0.460000,0.020000,36.915508,136.789185
1914.000000,0.790000,61.644997,0.180000,0.460000,0.020000,34.674927,117.397789
1915.000000,0.790000,61.576996,0.180000,0.480000,0.020000,24.581549,138.543091
1916.000000,0.800000,62.855000,0.180000,0.470000,0.020000,33.804176,141.791397
1917.000000,0.810000,64.975998,0.170000,0.450000,0.020000,48.321026,150.445038
1918.000000,0.820000,67.019997,0.160000,0.450000,0.020000,27.335745,130.538849
1919.000000,0.820000,66.998993,0.160000,0.450000,0.020000,35.074486,115.923668
1920.000000,0.820000,66.992996,0.160000,0.460000,0.020000,38.155743,101.479774
1921.000000,0.830000,68.992004,0.150000,0.460000,0.020000,46.567997,129.046951
1922.000000,0.830000,68.992004,0.150000,0.460000,0.020000,27.935635,133.837067
1923.000000,0.840000,71.025002,0.140000,0.470000,0.020000,28.173250,119.919823
1924.000000,0.840000,71.823006,0.130000,0.480000,0.020000,7.729507,104.039742
1925.000000,0.840000,71.772003,0.130000,0.490000,0.020000,28.791458,134.829193
1926.000000,0.830000,69.758011,0.140000,0.490000,0.020000,28.994070,132.527084
1927.000000,0.830000,69.748009,0.140000,0.490000,0.020000,23.216875,104.025551
1928.000000,0.820000,68.571999,0.140000,0.500000,0.020000,13.731442,117.169235
1929.000000,0.820000,68.580002,0.140000,0.500000,0.020000,28.753468,136.499374
1930.000000,0.830000,70.553001,0.130000,0.510000,0.020000,22.561533,125.404358
1931.000000,0.830000,70.582001,0.130000,0.510000,0.020000,36.246479,130.992340
1932.000000,0.830000,70.577003,0.130000,0.510000,0.020000,26.305454,123.908875
1933.000000,0.830000,70.521004,0.130000,0.520000,0.020000,28.316338,137.458694
1934.000000,0.830000,70.552002,0.130000,0.520000,0.020000,24.773699,144.762863
1935.000000,0.840000,72.575005,0.120000,0.510000,0.020000,45.170444,132.444046
1936.000000,0.840000,72.667007,0.120000,0.510000,0.020000,52.507988,111.080437
1937.000000,0.840000,72.689003,0.120000,0.510000,0.020000,47.352989,122.991180
1938.000000,0.840000,72.695007,0.120000,0.510000,0.020000,35.999279,144.287735
1939.000000,0.830000,70.654999,0.130000,0.500000,0.020000,24.730064,148.553787
1940.000000,0.820000,68.661003,0.140000,0.500000,0.020000,21.268318,146.857971
1941.000000,0.820000,69.454010,0.130000,0.530000,0.020000,7.183395,136.397339
1942.000000,0.820000,69.395012,0.130000,0.540000,0.020000,30.549284,142.012405
1943.000000,0.820000,69.512009,0.130000,0.510000,0.020000,31.762154,150.731857
1944.000000,0.820000,69.577003,0.130000,0.510000,0.020000,44.433315,122.790031
1945.000000,0.820000,69.521004,0.130000,0.510000,0.020000,48.055149,129.870789
1946.000000,0.820000,69.518005,0.130000,0.510000,0.020000,50.547386,148.223785
1947.000000,0.820000,69.468010,0.130000,0.480000,0.020000,25.864620,140.328934
1948.000000,0.820000,69.486008,0.130000,0.480000,0.020000,39.382317,157.301941
1949.000000,0.830000,70.628998,0.130000,0.420000,0.020000,48.147434,157.287064
1950.000000,0.830000,70.631004,0.130000,0.420000,0.020000,25.100245,132.923691
1951.000000,0.820000,69.437004,0.130000,0.450000,0.020000,7.088757,135.141724
1952.000000,0.820000,69.429008,0.130000,0.450000,0.020000,30.819397,139.829391
1953.000000,0.820000,69.400009,0.130000,0.450000,0.020000,24.122999,152.921631
1954.000000,0.820000,69.398010,0.130000,0.450000,0.020000,46.572559,150.311005
1955.000000,0.820000,69.407005,0.130000,0.440000,0.020000,62.300591,130.871735
1956.000000,0.820000,69.343010,0.130000,0.440000,0.020000,63.645679,131.486847
1957.000000,0.820000,69.386009,0.130000,0.440000,0.020000,32.713425,147.630646
1958.000000,0.820000,70.325012,0.120000,0.460000,0.020000,9.700810,109.898651
1959.000000,0.820000,70.327003,0.120000,0.460000,0.020000,26.626396,115.860374
1960.000000,0.820000,70.299011,0.120000,0.460000,0.020000,29.187284,113.189560
1961.000000,0.830000,72.384003,0.110000,0.460000,0.020000,41.441902,110.731697
1962.000000,0.840000,74.432007,0.100000,0.460000,0.020000,41.306709,144.160645
1963.000000,0.840000,74.494011,0.100000,0.470000,0.020000,27.054911,136.027100
1964.000000,0.830000,73.298004,0.100000,0.500000,0.020000,8.306931,86.465111
1965.000000,0.830000,73.309006,0.100000,0.510000,0.020000,27.613577,113.932770
1966.000000,0.830000,73.353004,0.100000,0.520000,0.020000,32.671318,126.784927
1967.000000,0.820000,72.243004,0.100000,0.530000,0.020000,11.027628,111.431183
